name,type,pref,city,tags,description,url,address,phone,source,source_url,last_updated,external_search
医療法人　遠山病院,訪問看護,岩手県,盛岡市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,http://www.toyama-byouin.jp,岩手県盛岡市下ノ橋町6-14,019-651-2111,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E5%8C%BB%E7%99%82%E6%B3%95%E4%BA%BA%E3%80%80%E9%81%A0%E5%B1%B1%E7%97%85%E9%99%A2%20%E7%9B%9B%E5%B2%A1%E5%B8%82
一般財団法人　岩手済生会ころの訪問看護ステーション三田,訪問看護,岩手県,盛岡市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,http://www.hoyoin.jp/kokoro/,岩手県盛岡市加賀野3丁目14番1号,019-624-5550,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E4%B8%80%E8%88%AC%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E3%80%80%E5%B2%A9%E6%89%8B%E6%B8%88%E7%94%9F%E4%BC%9A%E3%81%93%E3%82%8D%E3%81%AE%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E4%B8%89%E7%94%B0%20%E7%9B%9B%E5%B2%A1%E5%B8%82
観山荘訪問看護ステーション,訪問看護,岩手県,盛岡市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://morioka-kanzanso.jp/station/,岩手県盛岡市高松４丁目２０－４３ソーシャルケアセンター２Ｆ,019-656-6258,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E8%A6%B3%E5%B1%B1%E8%8D%98%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20%E7%9B%9B%E5%B2%A1%E5%B8%82
ジェイナース訪問看護ステーション,訪問看護,岩手県,盛岡市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.google.com/search?q=%E3%82%B8%E3%82%A7%E3%82%A4%E3%83%8A%E3%83%BC%E3%82%B9%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20%E7%9B%9B%E5%B2%A1%E5%B8%82,岩手県盛岡市みたけ三丁目23-3スペースMYA2階,019-613-7772,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E3%82%B8%E3%82%A7%E3%82%A4%E3%83%8A%E3%83%BC%E3%82%B9%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20%E7%9B%9B%E5%B2%A1%E5%B8%82
訪問看護ステーション　せいわ,訪問看護,岩手県,盛岡市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,http://www.i-seiwa.com/,岩手県盛岡市手代森９地割70番地1,019-675-1250,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%80%80%E3%81%9B%E3%81%84%E3%82%8F%20%E7%9B%9B%E5%B2%A1%E5%B8%82
訪問看護ステーションみなみちゃんち渋民,訪問看護,岩手県,盛岡市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%81%BF%E3%81%AA%E3%81%BF%E3%81%A1%E3%82%83%E3%82%93%E3%81%A1%E6%B8%8B%E6%B0%91%20%E7%9B%9B%E5%B2%A1%E5%B8%82,岩手県盛岡市渋民字渋民７７－２,019-683-3738,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%81%BF%E3%81%AA%E3%81%BF%E3%81%A1%E3%82%83%E3%82%93%E3%81%A1%E6%B8%8B%E6%B0%91%20%E7%9B%9B%E5%B2%A1%E5%B8%82
escort訪問看護ステーション,訪問看護,岩手県,盛岡市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,http://life-escort.com/,岩手県盛岡市みたけ２丁目10番70号ナーシングホームもりおか内,019-658-9520,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=escort%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20%E7%9B%9B%E5%B2%A1%E5%B8%82
ソルド訪問看護ステーション,訪問看護,岩手県,盛岡市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,http://www.aromasold.com/,岩手県盛岡市内丸１番６号,019-601-9691,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E3%82%BD%E3%83%AB%E3%83%89%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20%E7%9B%9B%E5%B2%A1%E5%B8%82
訪問看護ステーション晴れ,訪問看護,岩手県,盛岡市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E6%99%B4%E3%82%8C%20%E7%9B%9B%E5%B2%A1%E5%B8%82,岩手県盛岡市門一丁目18-17,080-8214-6258,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E6%99%B4%E3%82%8C%20%E7%9B%9B%E5%B2%A1%E5%B8%82
ファミリーナース盛岡,訪問看護,岩手県,盛岡市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.google.com/search?q=%E3%83%95%E3%82%A1%E3%83%9F%E3%83%AA%E3%83%BC%E3%83%8A%E3%83%BC%E3%82%B9%E7%9B%9B%E5%B2%A1%20%E7%9B%9B%E5%B2%A1%E5%B8%82,岩手県盛岡市永井16-87,019-656-9260,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E3%83%95%E3%82%A1%E3%83%9F%E3%83%AA%E3%83%BC%E3%83%8A%E3%83%BC%E3%82%B9%E7%9B%9B%E5%B2%A1%20%E7%9B%9B%E5%B2%A1%E5%B8%82
