name,type,pref,city,tags,description,url,address,phone,source,source_url,last_updated,external_search
訪問看護ステーション呉羽,訪問看護,富山県,富山市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E5%91%89%E7%BE%BD%20%E5%AF%8C%E5%B1%B1%E5%B8%82,呉羽町3732,076-471-6292,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E5%91%89%E7%BE%BD%20%E5%AF%8C%E5%B1%B1%E5%B8%82
波動歯科診療所,訪問看護,富山県,富山市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.google.com/search?q=%E6%B3%A2%E5%8B%95%E6%AD%AF%E7%A7%91%E8%A8%BA%E7%99%82%E6%89%80%20%E5%AF%8C%E5%B1%B1%E5%B8%82,富山県富山市草島63-1,076-416-0808,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E6%B3%A2%E5%8B%95%E6%AD%AF%E7%A7%91%E8%A8%BA%E7%99%82%E6%89%80%20%E5%AF%8C%E5%B1%B1%E5%B8%82
常願寺訪問看護ステーション,訪問看護,富山県,富山市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,http://www.tokiwa-toyama.jp/,富山県富山市水橋肘崎438番地,076-478-1191,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E5%B8%B8%E9%A1%98%E5%AF%BA%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20%E5%AF%8C%E5%B1%B1%E5%B8%82
いき内科クリニック訪問看護室,訪問看護,富山県,富山市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.google.com/search?q=%E3%81%84%E3%81%8D%E5%86%85%E7%A7%91%E3%82%AF%E3%83%AA%E3%83%8B%E3%83%83%E3%82%AF%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E5%AE%A4%20%E5%AF%8C%E5%B1%B1%E5%B8%82,富山県富山市呉羽町6302-8,076-434-1001,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E3%81%84%E3%81%8D%E5%86%85%E7%A7%91%E3%82%AF%E3%83%AA%E3%83%8B%E3%83%83%E3%82%AF%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E5%AE%A4%20%E5%AF%8C%E5%B1%B1%E5%B8%82
訪問看護ステーション　デューン富山,訪問看護,富山県,富山市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%80%80%E3%83%87%E3%83%A5%E3%83%BC%E3%83%B3%E5%AF%8C%E5%B1%B1%20%E5%AF%8C%E5%B1%B1%E5%B8%82,富山県　富山市　愛宕町2丁目5-7アーデルテラス芝園101号室,076-471-8587,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%80%80%E3%83%87%E3%83%A5%E3%83%BC%E3%83%B3%E5%AF%8C%E5%B1%B1%20%E5%AF%8C%E5%B1%B1%E5%B8%82
サンウェルズ富山訪問看護ステーション,訪問看護,富山県,富山市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.google.com/search?q=%E3%82%B5%E3%83%B3%E3%82%A6%E3%82%A7%E3%83%AB%E3%82%BA%E5%AF%8C%E5%B1%B1%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20%E5%AF%8C%E5%B1%B1%E5%B8%82,富山県富山市才覚寺259太陽のプリズム　才覚寺,076-482-6543,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E3%82%B5%E3%83%B3%E3%82%A6%E3%82%A7%E3%83%AB%E3%82%BA%E5%AF%8C%E5%B1%B1%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20%E5%AF%8C%E5%B1%B1%E5%B8%82
うちくる訪問看護ステーション,訪問看護,富山県,富山市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.uchikuru-k.co.jp/,富山県富山市西野新47番,076-461-7765,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E3%81%86%E3%81%A1%E3%81%8F%E3%82%8B%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20%E5%AF%8C%E5%B1%B1%E5%B8%82
アルペン室谷訪問看護ステーション,訪問看護,富山県,富山市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,http://www.murotani.or.jp,富山市東岩瀬町275番地アルペン室谷クリニック　・　２階フロアー,076-426-0888,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E3%82%A2%E3%83%AB%E3%83%9A%E3%83%B3%E5%AE%A4%E8%B0%B7%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20%E5%AF%8C%E5%B1%B1%E5%B8%82
特定非営利活動法人HOT,訪問看護,富山県,富山市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.google.com/search?q=%E7%89%B9%E5%AE%9A%E9%9D%9E%E5%96%B6%E5%88%A9%E6%B4%BB%E5%8B%95%E6%B3%95%E4%BA%BAHOT%20%E5%AF%8C%E5%B1%B1%E5%B8%82,富山市婦中町分田88-1コンチネンタル鵜坂104,076-464-3507,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E7%89%B9%E5%AE%9A%E9%9D%9E%E5%96%B6%E5%88%A9%E6%B4%BB%E5%8B%95%E6%B3%95%E4%BA%BAHOT%20%E5%AF%8C%E5%B1%B1%E5%B8%82
訪問看護ステーションステップ,訪問看護,富山県,富山市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%B9%E3%83%86%E3%83%83%E3%83%97%20%E5%AF%8C%E5%B1%B1%E5%B8%82,富山県富山市婦中町砂子田８１-２７９カーサデフローラⅡ２０２,090-1314-5619,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%B9%E3%83%86%E3%83%83%E3%83%97%20%E5%AF%8C%E5%B1%B1%E5%B8%82
