name,type,pref,city,tags,description,url,address,phone,source,source_url,last_updated,external_search
訪問看護ステーション　仁里,訪問看護,福井県,福井市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%80%80%E4%BB%81%E9%87%8C%20%E7%A6%8F%E4%BA%95%E5%B8%82,福井県福井市文京5丁目10番1号,0776-29-7004,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%80%80%E4%BB%81%E9%87%8C%20%E7%A6%8F%E4%BA%95%E5%B8%82
しみず訪問看護ステーション,訪問看護,福井県,福井市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.google.com/search?q=%E3%81%97%E3%81%BF%E3%81%9A%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20%E7%A6%8F%E4%BA%95%E5%B8%82,福井市グリーンハイツ4丁目174番,0776-98-7500,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E3%81%97%E3%81%BF%E3%81%9A%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20%E7%A6%8F%E4%BA%95%E5%B8%82
訪問看護ステーションりりいふ,訪問看護,福井県,福井市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.ririihu.com/,福井県福井市御幸２丁目１７－２２植原ビル１F‐C号室,0776-76-2166,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%8A%E3%82%8A%E3%81%84%E3%81%B5%20%E7%A6%8F%E4%BA%95%E5%B8%82
ほのか訪問看護ステーション,訪問看護,福井県,福井市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,http://www.care-unit.com/,三郎丸2-401,0776-28-5522,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E3%81%BB%E3%81%AE%E3%81%8B%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20%E7%A6%8F%E4%BA%95%E5%B8%82
訪問看護ステーションやわらぎ,訪問看護,福井県,福井市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://rokujyokoseikai.jp/nursing/,福井県福井市下六条町217番4,0776-43-9570,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%84%E3%82%8F%E3%82%89%E3%81%8E%20%E7%A6%8F%E4%BA%95%E5%B8%82
訪問看護ステーションデューン福井,訪問看護,福井県,福井市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%83%87%E3%83%A5%E3%83%BC%E3%83%B3%E7%A6%8F%E4%BA%95%20%E7%A6%8F%E4%BA%95%E5%B8%82,福井県福井市日之出1-29-1KIMURAビル2階,0776-25-2012,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%83%87%E3%83%A5%E3%83%BC%E3%83%B3%E7%A6%8F%E4%BA%95%20%E7%A6%8F%E4%BA%95%E5%B8%82
たわらまち整形外科・内科クリニック,訪問看護,福井県,福井市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.tawaramachi.jp,福井市文京２丁目１番１５号,0776-22-2666,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E3%81%9F%E3%82%8F%E3%82%89%E3%81%BE%E3%81%A1%E6%95%B4%E5%BD%A2%E5%A4%96%E7%A7%91%E3%83%BB%E5%86%85%E7%A7%91%E3%82%AF%E3%83%AA%E3%83%8B%E3%83%83%E3%82%AF%20%E7%A6%8F%E4%BA%95%E5%B8%82
訪問看護ステーションりんごの木,訪問看護,福井県,福井市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://www.ringoemori.com/,福井県吉田郡永平寺町松岡松ヶ原1-307,0776-61-6060,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%8A%E3%82%93%E3%81%94%E3%81%AE%E6%9C%A8%20%E7%A6%8F%E4%BA%95%E5%B8%82
ケアパイプ訪問看護ステーション,訪問看護,福井県,福井市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://liaccompany.com/carepipe.fukui/,福井県福井市板垣4丁目602SHIRAKABA105号室,0776-50-7645,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E3%82%B1%E3%82%A2%E3%83%91%E3%82%A4%E3%83%97%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20%E7%A6%8F%E4%BA%95%E5%B8%82
ＳＯＭＰＯケア　福井　訪問看護,訪問看護,福井県,福井市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,http://www.sompocare.com,福井県福井市城東一丁目２番１３号,0776-91-1003,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%EF%BC%B3%EF%BC%AF%EF%BC%AD%EF%BC%B0%EF%BC%AF%E3%82%B1%E3%82%A2%E3%80%80%E7%A6%8F%E4%BA%95%E3%80%80%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%20%E7%A6%8F%E4%BA%95%E5%B8%82
地域看護ステーションみかんの木,訪問看護,福井県,福井市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,http://orangeclinic.jp,福井県福井市田原1-2-20オレンジホームケアクリニック,0776-21-3533,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E5%9C%B0%E5%9F%9F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%81%BF%E3%81%8B%E3%82%93%E3%81%AE%E6%9C%A8%20%E7%A6%8F%E4%BA%95%E5%B8%82
こぱんだ訪問看護ステーション,訪問看護,福井県,福井市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://copanda.jp,福井県福井市若杉2丁目1313,0776-65-4510,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E3%81%93%E3%81%B1%E3%82%93%E3%81%A0%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20%E7%A6%8F%E4%BA%95%E5%B8%82
訪問看護ステーションゆい,訪問看護,福井県,福井市,"介護,訪問看護,医療",看護師などが自宅へ訪問し、健康状態の確認や医療的ケア、療養生活の支援を行います。,https://yui-maru-2021.com/,福井県福井市舟橋1丁目304,0776503549,厚生労働省オープンデータ,https://www.mhlw.go.jp/content/12300000/jigyosho_130.csv,2025-12末,https://www.google.com/search?q=%E8%A8%AA%E5%95%8F%E7%9C%8B%E8%AD%B7%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%86%E3%81%84%20%E7%A6%8F%E4%BA%95%E5%B8%82
